Data,Path,Method,Rate,Is_Poisoned,best_node.mean,best_node.sd,c1,c2,cls_coef,density,elite_nn.mean,elite_nn.sd,f1.mean,f1.sd,f1v.mean,f1v.sd,f2.mean,f2.sd,f3.mean,f3.sd,f4.mean,f4.sd,hubs.mean,hubs.sd,l1.mean,l1.sd,l2.mean,l2.sd,l3.mean,l3.sd,leaves,leaves_branch.mean,leaves_branch.sd,leaves_corrob.mean,leaves_corrob.sd,leaves_homo.mean,leaves_homo.sd,leaves_per_class.mean,leaves_per_class.sd,linear_discr.mean,linear_discr.sd,lsc,n1,n2.mean,n2.sd,n3.mean,n3.sd,n4.mean,n4.sd,naive_bayes.mean,naive_bayes.sd,nodes,nodes_per_attr,nodes_per_inst,nodes_per_level.mean,nodes_per_level.sd,nodes_repeated.mean,nodes_repeated.sd,one_nn.mean,one_nn.sd,random_node.mean,random_node.sd,t1,t2,t3,t4,tree_depth.mean,tree_depth.sd,tree_imbalance.mean,tree_imbalance.sd,tree_shape.mean,tree_shape.sd,var_importance.mean,var_importance.sd,worst_node.mean,worst_node.sd
hf_chiranjeev007_svhn-10_subset_0_vs_1,data/clean_data/hf_chiranjeev007_svhn-10_subset_0_vs_1_clean.csv,clean,0.0,0,0.7247811447811447,0.0503487292737749,0.9997061224574778,0.0008144144629239,0.4595931913685663,0.8562736103615758,0.5906734006734007,0.1360578661593724,0.9667857540683612,0.0462201435228986,0.0036539375669714,,2.229101068408461e-65,,0.8990825688073395,,0.0,,0.803405234532071,0.2598678771704467,0.0,,0.0,,0.018348623853211,,49,6.489795918367347,2.092869331997659,0.0204081632653061,0.0549037827882198,1857.897835497836,3762.207544696394,0.5,0.0432922519093804,0.6491919191919193,0.0878643024069331,0.9857284740341722,0.3522935779816514,0.4691723520279081,0.0411052894970981,0.2256880733944954,0.4184186946032933,0.2477064220183486,0.4320769629230757,0.7835353535353534,0.0329647226538784,48,0.09375,0.0880733944954128,4.0,3.567530340063379,1.0909090909090908,0.2908033634511526,0.7760942760942761,0.0324593405699238,0.5811447811447812,0.0892425990887356,0.9596330275229358,0.9394495412844036,0.1834862385321101,0.1953125,5.56701030927835,2.410511773526377,0.098969565488005,0.1297201774137558,0.1042032047193877,0.0695457270811374,0.001953125,0.0138714063904776,0.5431986531986532,0.0457736509186456
hf_wallstoneai_anime-campfire-cooking-in-another-world_1_vs_8,data/clean_data/hf_wallstoneai_anime-campfire-cooking-in-another-world_1_vs_8_clean.csv,clean,0.0,0,0.9888888888888888,0.0351364184463153,0.8772236230732716,0.2837305699481864,0.3992857142857142,0.8,0.9888888888888888,0.0351364184463153,,,4.71872627718856e-06,,,,0.0439560439560439,,0.0,,0.6754517587967156,0.2820218485580636,0.0,,0.0,,0.0,,3,1.6666666666666667,0.5773502691896257,0.3333333333333333,0.3486017290249855,6.0,0.0,0.5,0.2357022603955158,0.9888888888888888,0.0351364184463153,0.8087187537736988,0.0879120879120879,0.0219933259769281,0.0630952043766939,0.0,0.0,0.1868131868131868,0.3919208511956893,0.9888888888888888,0.0351364184463153,2,0.00390625,0.0219780219780219,1.0,0.0,1.0,0.0,1.0,0.0,0.7488888888888888,0.1103927394682171,0.3296703296703296,5.626373626373627,0.2307692307692307,0.041015625,1.2,0.8366600265340756,0.3535533905932737,0.0,0.5,0.0,0.001953125,0.0419607588646291,0.6477777777777778,0.0722079758028662
f0060_i024_r030_n0100_sep0.8_1,data/clean_data/f0060_i024_r030_n0100_sep0.8_1.csv,clean,0.0,0,0.7,0.1154700538379251,1.0,0.0,0.5925836744522033,0.8759595959595959,0.48,0.1873795909674026,0.9802099980502946,0.0235693755213191,0.1993144267885519,,1.809749638863371e-07,,0.91,,0.0,,0.7894432690562121,0.2416911976710387,0.1187612312905878,,0.13,,0.15,,16,4.25,0.8563488385776752,0.0625,0.1038909684878013,77.86666666666667,26.50832992769548,0.5,0.0,0.69,0.1197218999737864,0.9701,0.35,0.4815358069165427,0.0266980434488382,0.22,0.4163331998932265,0.19,0.3942772444036626,0.6,0.1333333333333333,15,0.25,0.15,3.0,1.4142135623730951,1.0,0.0,0.74,0.1577621275493231,0.7,0.1154700538379251,1.0,0.6,0.23,0.3833333333333333,3.419354838709677,1.3607398367159709,0.2580005327400437,0.0827512023051006,0.234375,0.0927024810886957,0.0166666666666666,0.0380751613347581,0.51,0.0567646212197546
f0040_i012_r007_n0200_sep0.3_1,data/clean_data/f0040_i012_r007_n0200_sep0.3_1.csv,clean,0.0,0,0.5199999999999999,0.0421637021355783,0.99819587904281,0.0049875311720699,0.6269857433808554,0.8850753768844221,0.51,0.1410279720087078,0.9950682421318208,0.0064744815222852,0.4801925033269111,,4.502255083891415e-05,,0.92,,0.0,,0.8278607868001395,0.204345881193233,0.1732185832189868,,0.3,,0.235,,29,6.862068965517241,2.761005742362664,0.0344827586206896,0.0410214409874842,1556.6834054834055,2615.5579634076867,0.5,0.2682129170017939,0.575,0.1034139470499238,0.988325,0.56,0.4925204005586216,0.0230152528157208,0.395,0.4900774218396364,0.3,0.4594075275633928,0.615,0.0625832778517286,28,0.7,0.14,2.333333333333333,1.0730867399773196,1.5555555555555556,0.7047921864945659,0.67,0.0948683298050513,0.555,0.1065885130354632,1.0,0.2,0.145,0.725,6.0,2.921594476602509,0.0795677759868,0.1194417838501999,0.1181808997844827,0.1345934339387965,0.0249999999999999,0.0362607860262919,0.505,0.0550252467307305
hf_skywhal3_snap25_esm2_openfold3_structural_analysis_0_vs_4,data/clean_data/hf_skywhal3_snap25_esm2_openfold3_structural_analysis_0_vs_4_clean.csv,clean,0.0,0,1.0,0.0,0.9995762494111,0.0011740814310921,0.300656188027163,0.8050801865610259,1.0,0.0,,,4.864731007667204e-07,,,,0.0,,0.0,,0.7397835319602037,0.2842992084455452,0.0,,0.0,,0.0,,2,1.0,0.0,0.5,0.0171374667726981,4.0,0.0,0.5,0.0,1.0,0.0,0.4997074176022456,0.0021074815595363,0.0513643469047824,0.037439376791525,0.0,0.0,0.2781875658587987,0.4483425672506929,1.0,0.0,1,0.001953125,0.0010537407797681,1.0,,1.0,,1.0,0.0,0.5121164613661814,0.0049892594603032,0.0021074815595363,0.5395152792413066,0.0031612223393045,0.005859375,0.6666666666666666,0.5773502691896258,0.5,,0.5,0.0,0.001953125,0.0441941738241592,1.0,0.0
hf_nelson4722_emblemas-dataset_0_vs_1,data/clean_data/hf_nelson4722_emblemas-dataset_0_vs_1_clean.csv,clean,0.0,0,0.71,0.2049088927328134,0.9965663713274552,0.0094674556213016,0.5209424083769634,0.8614640048396854,0.6733333333333333,0.1215130943510428,,,0.089903424229408,,,,0.7068965517241379,,0.0,,0.7241319970299049,0.3075898658362542,0.0,,0.0,,0.0,,7,2.857142857142857,0.3779644730092272,0.1428571428571428,0.1637823002227621,18.000000000000004,1.7638342073763942,0.5,0.101015254455221,0.7433333333333333,0.2006471012979237,0.9530321046373365,0.4310344827586206,0.4883046508879505,0.0450573428143572,0.3275862068965517,0.4734320764739994,0.2241379310344827,0.4206554387917954,0.72,0.2025760031125035,6,0.01171875,0.1034482758620689,2.0,1.0,1.0,0.0,0.71,0.1315153842571138,0.5166666666666667,0.1533574860204695,0.9827586206896552,8.827586206896552,0.5344827586206896,0.060546875,2.1538461538461537,0.9870962335856492,0.3280883859697245,0.1666852663448028,0.3928571428571428,0.0472455591261534,0.001953125,0.0228136873501606,0.59,0.1540001603334102
hf_maxspeer_curated_mnist_14_vs_37,data/clean_data/hf_maxspeer_curated_mnist_14_vs_37_clean.csv,clean,0.0,0,0.5370896063849084,0.0155383297674514,0.999998689802205,3.632631932593e-06,0.4739090659940904,0.8897414180114978,0.5080627607473245,0.0354645406160252,,,0.2589897555554678,,,,0.9858490566037736,,0.0,,0.8283627227376864,0.2084239798817245,0.152961664900362,,0.1664420485175202,,0.3598382749326145,,203,11.714285714285714,3.716053327631993,0.0049261083743842,0.009376534659777,1762740.523300292,8840963.65110371,0.5,0.0034832846363869,0.5720932341737711,0.0358480936955559,0.9983775728162394,0.6091644204851752,0.4916117231214973,0.0433909936045773,0.4285714285714285,0.4950384793537203,0.3679245283018867,0.4824032383679053,0.5417739887538546,0.023586409656045,202,0.39453125,0.1361185983827493,8.782608695652174,8.251482080313762,1.4532374100719423,0.7042626072990248,0.5465173226918194,0.0475070873594754,0.5013558860874296,0.0062024643699934,0.9865229110512128,0.3450134770889488,0.0357142857142857,0.103515625,10.74567901234568,3.9259245421395046,0.0438933750138958,0.0728848319241845,0.0221015162068634,0.0589556482103715,0.001953125,0.0039892763067416,0.5081262470524217,0.0259013479308935
hf_timm_resisc45_27_vs_33,data/clean_data/hf_timm_resisc45_27_vs_33_clean.csv,clean,0.0,0,0.8137931034482758,0.0512751908579206,0.9978031062302176,0.0060695149129879,0.4781410192766436,0.8476743493538205,0.7051724137931036,0.0959787321753666,,,0.0102483167522941,,,,0.9,,0.0,,0.765403296527282,0.2545539039995057,0.0,,0.0,,0.0344827586206896,,51,7.705882352941177,3.4888056274149686,0.0196078431372549,0.0610354186410945,18446.435786435788,47909.46187104835,0.5,0.013864838846795,0.5758620689655172,0.0475312025934145,0.9872146254458978,0.3103448275862069,0.4710845367553281,0.0368013088367254,0.2034482758620689,0.4029106181672431,0.2362068965517241,0.4251173873695271,0.7379310344827587,0.0674155324074261,50,0.09765625,0.0862068965517241,3.125,2.5527762664727724,1.0638297872340423,0.2470922481451654,0.7862068965517242,0.0489012583590405,0.5275862068965517,0.0089034099912813,0.9413793103448276,0.8827586206896552,0.1724137931034483,0.1953125,6.792079207920792,3.664196587747902,0.0659205606352597,0.0924248807058305,0.0902297076056985,0.0935525314193164,0.0019531249999999,0.0186132046492711,0.5172413793103449,0.0314783079025957
hf_magedsaeed_madbase_0_vs_3,data/clean_data/hf_magedsaeed_madbase_0_vs_3_clean.csv,clean,0.0,0,0.9692382959506244,0.0079657923423308,0.9999407433615004,0.0001642785433969,0.399550611794054,0.7956151099655631,0.9535842239951828,0.0097299401964582,,,0.0045734495696771,,,,0.3589673166712441,,0.0,,0.7695906576437285,0.2494462624614879,0.0,,0.0,,0.0,,17,4.470588235294118,1.1245914290767742,0.0588235294117647,0.1598129596414332,98.93333333333332,52.33583858122463,0.5,0.0415945165403851,0.999175824175824,0.0013270491525814,0.8073848592289544,0.0038450975006866,0.3100169464647689,0.085415256851645,0.0016478989288656,0.0405664310906928,0.1993957703927492,0.3996009928511189,0.983795724823122,0.0061360064551523,16,0.03125,0.0043943971436418,2.6666666666666665,1.2110601416389968,1.0666666666666669,0.2581988897471611,0.998076923076923,0.0018542542794245,0.5080995032364896,0.0056524050836834,0.1202966218071958,0.1406207085965394,0.0170282889316121,0.12109375,3.636363636363636,1.5374122295716148,0.1949170538511473,0.1330070999151386,0.2205882352941176,0.1062445932880406,0.001953125,0.0393403396077369,0.6267529730543429,0.015612664914887
hf_mattysmittttt_camonet-synthetic_17_vs_29,data/clean_data/hf_mattysmittttt_camonet-synthetic_17_vs_29_clean.csv,clean,0.0,0,0.9835,0.021306841189662,0.9982255881891888,0.0049056346664849,0.4244928228601902,0.7822091149137547,0.9876666666666668,0.0198637333156324,,,0.0012510582939759,,,,0.012396694214876,,0.0,,0.7179392524044302,0.2954251482358258,0.0,,0.0,,0.0,,3,1.6666666666666667,0.5773502691896257,0.3333333333333333,0.286358965453103,6.0,0.0,0.5,0.2357022603955158,0.9875,0.028122856571273,0.675380780001366,0.024793388429752,0.3659012251993458,0.061330503416279,0.0082644628099173,0.0907202867781662,0.2355371900826446,0.4252135424730086,0.9628333333333334,0.0302055713935339,2,0.00390625,0.0082644628099173,1.0,0.0,1.0,0.0,1.0,0.0,0.5455,0.0642191944691897,0.2272727272727272,2.115702479338843,0.1818181818181818,0.0859375,1.2,0.8366600265340756,0.3535533905932737,0.0,0.5,0.0,0.0019531249999999,0.0434722621534472,0.8716666666666667,0.0574617425062262
hf_darthraider_fruit-ripeness-detection-dataset_1_vs_3,data/clean_data/hf_darthraider_fruit-ripeness-detection-dataset_1_vs_3_clean.csv,clean,0.0,0,0.8626943005181348,0.0210467316182278,0.999999225377702,2.147706356869783e-06,0.3330043357737918,0.8378853442278611,0.7943005181347151,0.0344601786863318,0.9464397622063132,0.0770246262145052,0.0091286304413478,,5.904961401999067e-59,,0.8134715025906736,,0.0,,0.7892424288095322,0.27491055949524,0.0,,0.0,,0.0,,37,6.567567567567568,2.034979395753466,0.027027027027027,0.0889354348277391,924.9015873015873,940.0899903233828,0.5,0.0573329822583687,0.9927461139896372,0.0060818020247526,0.9478914870197858,0.0139896373056994,0.3185094973337815,0.0978908542134695,0.0041450777202072,0.0642653558763112,0.2523316062176166,0.4344630811487857,0.9787564766839376,0.008264929957862,36,0.0703125,0.0186528497409326,3.6,1.9550504398153568,1.1612903225806452,0.373878250552983,0.9953367875647668,0.0038231336133296,0.600518134715026,0.0328106532621503,0.4207253886010362,0.2652849740932642,0.0564766839378238,0.212890625,5.671232876712328,2.315735991240438,0.1003200365405167,0.1217060550964887,0.1105891047297297,0.1165822326224192,0.0019531249999999,0.0260738138486159,0.638860103626943,0.0289053339127122
hf_zblasingame_dim-frll-morphs_2_vs_5,data/clean_data/hf_zblasingame_dim-frll-morphs_2_vs_5_clean.csv,clean,0.0,0,0.5899278846153846,0.0503344759024445,0.9991580182615928,0.0023312942536487,0.4970309147466392,0.8805531138007979,0.5231730769230769,0.0489551464613873,,,0.025388718589909,,,,0.9642857142857144,,0.0,,0.7944532638683338,0.2319195367402409,0.0,,0.0,,0.1599378881987577,,77,7.844155844155843,2.508222976872036,0.0129870129870129,0.0260038687200645,7750.096747696749,16872.62326111127,0.5,0.0091832049504746,0.6801201923076923,0.0784269763791306,0.9965930133868292,0.6894409937888198,0.5320260223609047,0.0826711254108616,0.5683229813664596,0.4956949797397121,0.3571428571428571,0.4795298741938714,0.604110576923077,0.0661044046090696,76,0.1484375,0.1180124223602484,5.428571428571429,3.994501715614096,1.2063492063492065,0.4457226882241323,0.4640625,0.0751626696143671,0.5418990384615385,0.0571492256090463,0.9658385093167702,0.7950310559006211,0.0714285714285714,0.08984375,6.901960784313726,2.7904081617172656,0.0716948379790468,0.0923702319807364,0.0662873503449675,0.0738375534617692,0.001953125,0.0074412603145117,0.5155048076923077,0.0072534837834685
hf_codraja2006_tomato-leaves-dataset_2_vs_7,data/clean_data/hf_codraja2006_tomato-leaves-dataset_2_vs_7_clean.csv,clean,0.0,0,0.7072909546593757,0.0297046174134978,0.9993260638213544,0.0018665133112109,0.4092743110819367,0.8612069795575463,0.6824675324675324,0.0373151632491459,0.978423450452153,0.0311418216950727,0.0338037246810339,,8.296055866726751e-63,,0.9665711556829036,,0.0,,0.7925390281469857,0.2746053997304764,0.0,,0.0,,0.0200573065902578,,120,11.508333333333333,6.781085698418781,0.0083333333333333,0.0346652149950269,137484281.80568916,611439076.9924997,0.5,0.0471404520791031,0.9598769651401232,0.0119841024315557,0.987839910090138,0.1518624641833811,0.4254739089422656,0.0792480681363154,0.0826170009551098,0.2753681970973674,0.2908309455587392,0.4542541674180743,0.8739097744360903,0.0279782684033379,119,0.232421875,0.0568290353390639,3.966666666666667,3.7918545488375774,1.1782178217821782,0.4979164509023656,0.9216723627249944,0.018615379540965,0.5520391888812941,0.038550423025223,0.8185291308500477,0.2445081184336198,0.0635148042024832,0.259765625,10.560669456066943,6.8797810855607615,0.0324647618426624,0.065610044872343,0.0441770562746872,0.0643926672889868,0.001953125,0.0129111173443283,0.5319753930280247,0.0236186202393707
hf_ghermoso_egtzan_plus_1_vs_6,data/clean_data/hf_ghermoso_egtzan_plus_1_vs_6_clean.csv,clean,0.0,0,0.9240942028985508,0.0548783154011847,0.7975678165750102,0.4217625389628791,0.4972635057041459,0.8056617381896862,0.9070652173913044,0.0617423268660657,,,0.0046271994857258,,,,0.3347457627118644,,0.0,,0.6862265537820234,0.2194459918884434,0.0,,0.0,,0.0,,7,3.0,0.816496580927726,0.1428571428571428,0.2764833407548135,20.0,5.849976258261415,0.5,0.101015254455221,0.8733695652173912,0.0428143929311081,0.7926422005170928,0.0932203389830508,0.4013400661762122,0.0795180285524956,0.0423728813559322,0.2018665156856547,0.0847457627118644,0.2790949258613339,0.9280797101449276,0.0352736614996775,6,0.01171875,0.0254237288135593,1.5,0.5773502691896257,1.0,0.0,0.9619565217391304,0.0313893512520942,0.758695652173913,0.0168390580269887,0.6313559322033898,2.169491525423729,0.211864406779661,0.09765625,2.3076923076923075,1.1821319289469756,0.2524478085859489,0.1236233060195861,0.375,0.1020620726159657,0.001953125,0.0347531585012812,0.7672101449275363,0.0275040334251611
f0080_i040_r033_n0500_sep0.8_1,data/clean_data/f0080_i040_r033_n0500_sep0.8_1.csv,clean,0.0,0,0.548,0.0413118223595457,0.9999884584088952,3.19994880082497e-05,0.6097062231613387,0.8785731462925852,0.514,0.109564795643694,0.9917067303122988,0.0110254537385475,0.2103595194317049,,1.304919297020006e-06,,0.97,,0.0,,0.8150372171737195,0.2050169715273907,0.1266522152533594,,0.178,,0.15,,63,8.158730158730158,2.8523128657417267,0.0158730158730158,0.0301070627570107,10140.032634032636,25886.90401896312,0.5,0.0112239171616912,0.776,0.0478887599895145,0.991664,0.288,0.4821903446885188,0.0212378968777661,0.182,0.3862309525366846,0.23,0.4212539730609543,0.752,0.0743564986325263,62,0.775,0.124,4.133333333333334,2.7996598432836866,1.5121951219512195,0.6753499544499946,0.796,0.0951256479025971,0.5379999999999999,0.0404969134626331,1.0,0.16,0.078,0.4875,7.232,3.0773260282054884,0.0627935052782358,0.0797422809911689,0.0684049091641865,0.0926455347718217,0.0125,0.0187536193021156,0.518,0.0682804673550366
openml_cloud_n108_f6,data/clean_data/openml_cloud_n108_f6.csv,clean,0.0,0,0.7327272727272727,0.1046398344297951,0.876716288999464,0.2847058823529411,0.4695481335952849,0.8885427483558325,0.7690909090909092,0.2304704335765965,0.9959864079629114,0.0056313013234023,0.7772791098024759,,0.1684066381130666,,0.8518518518518519,,0.5092592592592593,,0.6325440028779608,0.3150211133491246,0.2284661198358888,,0.2962962962962963,,0.2962962962962963,,10,5.0,2.309401076758503,0.1,0.0737906098877462,105.14285714285715,73.8341996642509,0.5,0.0,0.6754545454545455,0.066397528359632,0.9762517146776406,0.6296296296296297,0.4709550862499633,0.1202505662245145,0.4074074074074074,0.4936425176904035,0.4259259259259259,0.4967878823695563,0.6181818181818182,0.1683932604781794,9,1.5,0.0833333333333333,1.2857142857142858,0.4879500364742666,3.0,3.4641016151377544,0.5,0.1421338109037403,0.6945454545454546,0.0415935998467236,0.7777777777777778,0.0555555555555555,0.037037037037037,0.6666666666666666,4.315789473684211,2.3106668488879367,0.1332356597885714,0.1274951764013882,0.203125,0.1885819478149132,0.1666666666666666,0.3717684059319702,0.6854545454545455,0.0610889850586868
f0120_i036_r012_n0700_sep0.5_1,data/clean_data/f0120_i036_r012_n0700_sep0.5_1.csv,clean,0.0,0,0.7542857142857142,0.0259075628737818,0.8224042259549891,0.3817701453104359,0.6704202335435248,0.8601634988759452,0.6271428571428572,0.0657936029256723,0.9977832884914276,0.0036070690550669,0.4120130869941152,,5.34551239929721e-10,,0.9728571428571428,,0.0,,0.7566574858847919,0.1727017076730523,0.1607964525278038,,0.1728571428571428,,0.1771428571428571,,80,12.575,6.798687512949406,0.0125,0.0347203464001472,37175286.14776924,140353722.84397697,0.5,0.1767766952966369,0.7185714285714286,0.0538958431120796,0.9937897959183674,0.4114285714285714,0.4938500944701579,0.0135397419079058,0.2971428571428571,0.4573267563888379,0.2528571428571428,0.434960550583695,0.7200000000000001,0.0410740164816149,79,0.6583333333333333,0.1128571428571428,2.821428571428572,1.743847840554127,1.3389830508474576,0.6048701625149622,0.6985714285714286,0.0577153858138121,0.74,0.0060233860193683,1.0,0.1714285714285714,0.1328571428571428,0.775,11.660377358490566,6.860112362698676,0.0308988130005719,0.0850831603570915,0.0525150061585009,0.0957091595863121,0.0083333333333333,0.0119693684623749,0.7442857142857143,0.0045175395145262
openml_fri_c3_1000_50_n711_f50,data/clean_data/openml_fri_c3_1000_50_n711_f50.csv,clean,0.0,0,0.707394366197183,0.0457731431075642,0.9910760598382222,0.0243902439024389,0.7002844680990028,0.8962698837186268,0.8635758998435055,0.0414727093888931,0.9939298701532052,0.0136974624505346,0.3843369438769923,,0.2809845802249995,,0.9423347398030942,,0.4683544303797468,,0.7658032781523361,0.2291261589014429,0.1651144904950807,,0.2559774964838256,,0.2616033755274262,,51,7.96078431372549,3.405646982960656,0.0196078431372549,0.0605392762375698,11732.535686535686,25340.87899023245,0.5,0.0415945165403851,0.6540101721439748,0.0590562425128125,0.9940813536925271,0.510548523206751,0.2265839779696909,0.2474157498201112,0.1940928270042194,0.3957791208461753,0.2461322081575246,0.4310597219699789,0.7046948356807512,0.0762964967379896,50,1.0,0.070323488045007,3.333333333333333,2.160246899469287,1.6666666666666667,1.0283342182227604,0.8142801251956181,0.0602159576827876,0.5555555555555556,0.0069986478169007,0.6905766526019691,0.070323488045007,0.060478199718706,0.86,7.0495049504950495,3.578760225619376,0.0639741517057889,0.1000657158426339,0.0851967007506127,0.0952146354239569,0.02,0.0577670024320423,0.5612089201877934,0.0318900191092127
